doi	date	title	github
10.1186/s12859-023-05149-8	2022-07-27	Pickaxe: a Python library for the prediction of novel metabolic reactions	tyo-nu/pickaxe_paper
10.1186/s12859-023-05295-z	2022-07-27	Robust classification of wound healing stages in both mice and humans for acute and burn wounds based on transcriptomic data	
10.1186/s12859-022-04875-9	2022-07-27	Statistical evidence for the presence of trajectory in single-cell data	
10.1186/s12859-022-05128-5	2022-07-26	Using transfer learning and dimensionality reduction techniques to improve generalisability of machine-learning predictions of mosquito ages from mid-infrared spectra	
10.1186/s12859-023-05165-8	2022-07-26	Systematic analysis identifies XRCC4 as a potential immunological and prognostic biomarker associated with pan-cancer	
10.1186/s12859-022-04880-y	2022-07-26	Robust and accurate prediction of self-interacting proteins from protein sequence information by exploiting weighted sparse representation based classifier	
10.1186/s12859-023-05554-z	2022-07-25	Estimating microhaplotype allele frequencies from low-coverage or pooled sequencing data	
10.1186/s12859-022-04997-0	2022-07-25	Identification of the cuproptosis-related molecular subtypes and an immunotherapy prognostic model in hepatocellular carcinoma	
10.1186/s12859-022-04993-4	2022-07-25	Extract antibody and antigen names from biomedical literature	trangdinh44/abag_biobert
10.1186/s12859-022-04879-5	2022-07-25	RNA secondary structure factorization in prime tangles	
10.1186/s12859-022-04982-7	2022-07-24	Identification of miRNA biomarkers for breast cancer by combining ensemble regularized multinomial logistic regression and Cox regression	
10.1186/s12859-022-04856-y	2022-07-24	A novel hybrid framework for metabolic pathways prediction based on the graph attention network	
10.1186/s12859-022-04965-8	2022-07-22	Breast cancer prediction with transcriptome profiling using feature selection and machine learning methods	masoud-ajums/breast-cancer-prediction-
10.1186/s12859-022-05005-1	2022-07-22	Single sample pathway analysis in metabolomics: performance evaluation and application	
10.1186/s12859-023-05224-0	2022-07-21	Robust classification using average correlations as features (ACF	
10.1186/s12859-023-05205-3	2022-07-21	coda4microbiome: compositional data analysis for microbiome cross-sectional and longitudinal studies	
10.1186/s12859-022-05013-1	2022-07-21	SparkEC: speeding up alignment-based DNA error correction tools	udc-gac/sparkec
10.1186/s12859-022-05066-2	2022-07-21	Accurate genome-wide phasing from IBD data	
10.1186/s12859-023-05292-2	2022-07-20	Accelerating genomic workflows using NVIDIA Parabricks	kyleoconnell/gpu-acclerated-genomics
10.1186/s12859-023-05159-6	2022-07-18	CausNet: generational orderings based search for optimal Bayesian networks via dynamic programming with parent set constraints	nand1155/causnet
10.1186/s12859-022-04911-8	2022-07-18	GCMM: graph convolution network based on multimodal attention mechanism for drug repurposing	fanzhang0820/gcmm
10.1186/s12859-022-05040-y	2022-07-18	Identification of a novel miRNA-based recurrence and prognosis prediction biomarker for hepatocellular carcinoma	
10.1186/s12859-022-05027-9	2022-07-16	C3NA: correlation and consensus-based cross-taxonomy network analysis for compositional microbial data	zhoulabncsu/c3na
10.1186/s12859-022-05055-5	2022-07-16	Reconstructing gene regulatory networks of biological function using differential equations of multilayer perceptrons	lhfkd/nngrn
10.1186/s12859-022-05003-3	2022-07-16	Trade-off between conservation of biological variation and batch effect removal in deep generative modeling for single-cell transcriptomics	suswei/single-cell-rna-seq
10.1186/s12859-023-05300-5	2022-07-15	A diabetes prediction model based on Boruta feature selection and ensemble learning	
10.1186/s12859-023-05498-4	2022-07-14	SeqPredNN: a neural network that generates protein sequences that fold into specified tertiary structures	falategan/seqprednn
10.1186/s12859-022-05031-z	2022-07-14	Collectively encoding protein properties enriches protein language models	
10.1186/s12859-022-05065-3	2022-07-13	Scalable transcriptomics analysis with Dask: applications in data science and machine learning	martaccmoreno/gexp-ml-dask
10.1186/s12859-023-05138-x	2022-07-13	Ion-pumping microbial rhodopsin protein classification by machine learning approach	
10.1186/s12859-022-04954-x	2022-07-12	A novel candidate disease gene prioritization method using deep graph convolutional networks and semi-supervised learning	
10.1186/s12859-022-05107-w	2022-07-12	Improved compoundprotein interaction site and binding affinity prediction using self-supervised protein embeddings	jwoods14/spe-monn
10.1186/s12859-022-04813-9	2022-07-12	Correction to: DeSP: a systematic DNA storage error simulation pipeline	
10.1186/s12859-022-05032-y	2022-07-11	Symptoms are known by their companies: towards association guided disease diagnosis assistant	nlp-rl/a-sidds
10.1186/s12859-023-05196-1	2022-07-11	EG-TransUNet: a transformer-based U-Net with enhanced and guided models for biomedical image segmentation	
10.1186/s12859-022-04961-y	2022-07-09	A novel bi-directional heterogeneous network selection method for disease and microbial association prediction	
10.1186/s12859-022-05068-0	2022-07-08	iDMET: network-based approach for integrating differential analysis of cancer metabolomics	riramatsuta/idmet
10.1186/s12859-022-04973-8	2022-07-08	VEBA: a modular end-to-end suite for in silico recovery, clustering, and analysis of prokaryotic, microeukaryotic, and viral genomes from metagenomes	jolespin/veba
10.1186/s12859-022-05121-y	2022-07-08	Reverse engineering environmental metatranscriptomes clarifies best practices for eukaryotic assembly	alexanderlabwhoi/eukrhythmic
10.1186/s12859-022-05125-8	2022-07-08	nf-core/circrna: a portable workflow for the quantification, miRNA target prediction and differential expression analysis of circular RNAs	nf-core/circrna
10.1186/s12859-023-05147-w	2022-07-06	Accommodating multiple potential normalizations in microbiome associations studies	hoseungs/omnibus_normalization
10.1186/s12859-022-05028-8	2022-07-06	Shape-aware stochastic neighbor embedding for robust data visualisations	tobiaswangberg/sasne
10.1186/s12859-023-05407-9	2022-07-05	SNPeffect 5.0: large-scale structural phenotyping of protein coding variants extracted from next-generation sequencing data using AlphaFold models	vibbits/snpeffect
10.1186/s12859-022-05023-z	2022-07-05	Modeling and cleaning RNA-seq data significantly improve detection of differentially expressed genes	deyneko/rnadenoise
10.1186/s12859-022-05025-x	2022-07-05	Duet: SNP-assisted structural variant calling and phasing using Oxford nanopore sequencing	yekaizhou/duet
10.1186/s12859-023-05172-9	2022-07-05	A prefix and attention map discrimination fusion guided attention for biomedical named entity recognition	cambridgeltl/mtl-bioinformatics-2016
10.1186/s12859-022-04979-2	2022-07-04	Clinical applications of machine learning in predicting 3D shapes of the human body: a systematic review	
10.1186/s12859-022-05118-7	2022-07-03	StackCirRNAPred: computational classification of long circRNA from other lncRNA based on stacking strategy	xwang1427/stackcirrnapred
10.1186/s12859-022-05084-0	2022-07-03	xcore: an R package for inference of gene expression regulators	bkaczkowski/xcore
10.1186/s12859-022-05014-0	2022-07-01	Sketching and sampling approaches for fast and accurate long read classification	arun96/sketching
10.1186/s12859-022-05036-8	2022-06-30	Transfer learning for genotypephenotype prediction using deep learning models	
10.1186/s12859-022-05111-0	2022-06-30	Gdaphen, R pipeline to identify the most important qualitative and quantitative predictor variables from phenotypic data	munizmom/gdaphenhttps:
10.1186/s12859-023-05210-6	2022-06-30	Sparse clusterability: testing for cluster structure in high dimensions	
10.1186/s12859-023-05428-4	2022-06-28	estimateR: an R package to estimate and monitor the effective reproductive number	covid-19-re/estimater
10.1186/s12859-023-05238-8	2022-06-28	REDfold: accurate RNA secondary structure prediction using residual encoder-decoder network	aky3100/redfold
10.1186/s12859-022-04808-6	2022-06-27	Correction: Fitting Gaussian mixture models on incomplete data	
10.1186/s12859-022-05105-y	2022-06-26	Unsupervised outlier detection applied to SARS-CoV-2 nucleotide sequences can identify sequences of common variants and other variants of interest	
10.1186/s12859-022-04986-3	2022-06-26	PreAcrs: a machine learning framework for identifying anti-CRISPR proteins	lyn-666/anti_crispr
10.1186/s12859-022-05020-2	2022-06-24	TADMaster: a comprehensive web-based tool for the analysis of topologically associated domains	oluwadarelab/tadmaster
10.1186/s12859-022-04901-w	2022-06-24	Volumetric macromolecule identification in cryo-electron tomograms using capsule networks	
10.1186/s12859-022-04950-1	2022-06-23	Risk stratification and pathway analysis based on graph neural network and interpretable algorithm	bioai-kits/pathgnn
10.1186/s12859-022-05030-0	2022-06-22	BICOSS: Bayesian iterative conditional stochastic search for GWAS	
10.1186/s12859-022-04968-5	2022-06-21	PrimedSherlock: a tool for rapid design of highly specific CRISPR-Cas12 crRNAs	jamesgerardmann
10.1186/s12859-022-05100-3	2022-06-21	VirPool: model-based estimation of SARS-CoV-2 variant proportions in wastewater samples	fmfi-compbio/virpool
10.1186/s12859-022-05109-8	2022-06-20	A novel glycosylation-related gene signature predicts survival in patients with lung adenocarcinoma	
10.1186/s12859-023-05389-8	2022-06-20	Fast and accurate genome-wide predictions and structural modeling of proteinprotein interactions using Galaxy	guerler/springsuite
10.1186/s12859-023-05170-x	2022-06-18	Does multi-way, long-range chromatin contact data advance 3D genome reconstruction?	
10.1186/s12859-022-05098-8	2022-06-18	scCapsNet-mask: an updated version of scCapsNet with extended applicability in functional analysis related to scRNA-seq data	wanglf19/sccapsnet_mask
10.1186/s12859-022-04927-0	2022-06-17	Genomic data integration and user-defined sample-set extraction for population variant analysis	deib-geco/metadata-manager
10.1186/s12859-022-04785-w	2022-06-17	Correction: On Bayesian modeling of censored data in JAGS	
10.1186/s12859-022-05077-z	2022-06-14	Mathematical model of the cell signaling pathway based on the extended Boolean network model with a stochastic process	
10.1186/s12859-022-05024-y	2022-06-14	TreeQNet: a webserver for Treatment evaluation with Quantified Network	really00/treeqnet-web-front
10.1186/s12859-022-04996-1	2022-06-13	Densest subgraph-based methods for protein-protein interaction hot spot prediction	lrming1993/densestsubgraphcode
10.1186/s12859-022-04797-6	2022-06-13	Toward a standard formal semantic representation of the model card report	uthealth-ontology/mcro
10.1186/s12859-022-04873-x	2022-06-12	TMbed: transmembrane proteins predicted through language model embeddings	bernhoferm/tmbed
10.1186/s12859-022-05102-1	2022-06-10	MR-KPA: medication recommendation by combining knowledge-enhanced pre-training with a deep adversarial network	mengzhenwangmz/mr-kpa
10.1186/s12859-022-04861-1	2022-06-10	Metacells untangle large and complex single-cell transcriptome networks	gfellerlab/supercell
10.1186/s12859-024-05677-x	2022-06-09	Evaluation of penalized and machine learning methods for asthma disease prediction in the Korean Genome and Epidemiology Study (KoGES	
10.1186/s12859-023-05340-x	2022-06-09	Rescuing biologically relevant consensus regions across replicated samples	
10.1186/s12859-022-04910-9	2022-06-09	Struct2Graph: a graph attention network for structure based predictions of proteinprotein interactions	baranwa2/struct2graph
10.1186/s12859-022-04977-4	2022-06-08	Estimating the effect size of a hidden causal factor between SNPs and a continuous trait: a mediation model approach	zhd007/hiddenmediator
10.1186/s12859-022-04773-0	2022-06-08	Identification of pan-kinase-family inhibitors using graph convolutional networks to reveal family-sensitive pre-moieties	
10.1186/s12859-023-05258-4	2022-06-07	Schema Playground: a tool for authoring, extending, and using metadata schemas to improve FAIRness of biomedical data	outbreak-info/outbreak
10.1186/s12859-022-04893-7	2022-06-07	Deconvolution of tumor composition using partially available DNA methylation data	hanyuz1996/emeth
